location,name
"300 Nguyễn Tất Thành, TT. Ea TLing, H. Cư Jut, Tỉnh Đắk Nông 
SĐT: 18006928",Nhà thuốc Long Châu
"147 Nguyễn Tất Thành, TT. Đắk Mil, H. Đắk Mil, Tỉnh Đắk Nông 
SĐT: 18006928",Nhà thuốc Long Châu
"Tổ 1, Quốc Lộ 14, TT. Đức An, H. Đắk Song, Tỉnh Đắk Nông 
SĐT: 18006928",Nhà thuốc Long Châu
"64 Trương Định, P. Nghĩa Thành, TP. Gia Nghĩa, Tỉnh Đắk Nông 
SĐT: 18006928",Nhà thuốc Long Châu
"64 Trương Định, P. Nghĩa Thành, TP. Gia Nghĩa, Tỉnh Đắk Nông 
SĐT: 18006928",Nhà thuốc Long Châu
"Tổ Dân Phố 4, Tôn Đức Thắng, P. Nghĩa Thành, TP. Gia Nghĩa, Tỉnh Đắk Nông 
SĐT: 18006928",Nhà thuốc Long Châu
"72 Nguyễn Tất Thành, TT. Đắk Mâm, H. Krông Nô, Tỉnh Đắk Nông 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"481 Nguyễn Trãi, P. Quảng Phú, TP. Quảng Ngãi, Tỉnh Quảng Ngãi 
SĐT: 18006928",Nhà thuốc Long Châu
"153 Chu Văn An, P. Nghĩa Lộ, TP. Quảng Ngãi, Tỉnh Quảng Ngãi 
SĐT: 18006928",Nhà thuốc Long Châu
"Thôn 2, X. Nghĩa Dõng, TP. Quảng Ngãi, Tỉnh Quảng Ngãi 
SĐT: 18006928",Nhà thuốc Long Châu
"495 Phạm Văn Đồng, TT. Chợ Chùa, H. Nghĩa Hành, Tỉnh Quảng Ngãi 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"02 Lý Thường Kiệt, P. Lê Hồng Phong, TP. Quy Nhơn, Tỉnh Bình Định 
SĐT: 18006928",Nhà thuốc Long Châu
"1085 Trần Hưng Đạo, P. Đống Đa, TP. Quy Nhơn, Tỉnh Bình Định 
SĐT: 18006928",Nhà thuốc Long Châu
"349 Huỳnh Thúc Kháng, P. Mũi Né, TP. Phan Thiết, Tỉnh Bình Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"78 Trần Phú, P. Lạc Đạo, TP. Phan Thiết, Tỉnh Bình Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"29 Nguyễn Hội, P. Phú Trinh, TP. Phan Thiết, Tỉnh Bình Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"10 Lê Văn Phấn, P. Phú Thủy, TP. Phan Thiết, Tỉnh Bình Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"456 Thủ Khoa Huân, P. Thanh Hải, TP. Phan Thiết, Tỉnh Bình Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"456 Thủ Khoa Huân, P. Thanh Hải, TP. Phan Thiết, Tỉnh Bình Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"31 Trương Văn Ly, P. Đức Long, TP. Phan Thiết, Tỉnh Bình Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"06-08 Nguyễn Hội, P. Phú Trinh, TP. Phan Thiết, Tỉnh Bình Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"101 Nguyễn Thông, P. Phú Hài, TP. Phan Thiết, Tỉnh Bình Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"3 Đường 25/12, TT. Lạc Tánh, H. Tánh Linh, Tỉnh Bình Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"Thôn 3, xã Gia An, H. Tánh Linh, Tỉnh Bình Thuận 
SĐT: 0838180018",Nhà thuốc Minh Hồng
"30 Quang Trung, TT. Phan Rí Cửa, H. Tuy Phong, Tỉnh Bình Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"02 Lê Lai, TT. Liên Hương, H. Tuy Phong, Tỉnh Bình Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"80 Thống Nhất, TT. Phan Rí Cửa, H. Tuy Phong, Tỉnh Bình Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"263 Đường 22/8, P. Cam Lộc, TP. Cam Ranh, Tỉnh Khánh Hòa 
SĐT: 18006928",Nhà thuốc Long Châu
"158 Đường 3/4, P. Cam Thuận, TP. Cam Ranh, Tỉnh Khánh Hòa 
SĐT: 18006928",Nhà thuốc Long Châu
"2051 Hùng Vương, P. Cam Thuận, TP. Cam Ranh, Tỉnh Khánh Hòa 
SĐT: 18006928",Nhà thuốc Long Châu
"2A/1 Hoàng Văn Thụ, P. Cam Lộc, TP. Cam Ranh, Tỉnh Khánh Hòa 
SĐT: 18006928",Nhà thuốc Long Châu
"47 Đường 22 Tháng 8, P. Cam Linh, TP. Cam Ranh, Tỉnh Khánh Hòa 
SĐT: 18006928",Nhà thuốc Long Châu
"2438 Đại Lộ Hùng Vương, P. Ba Ngòi, TP. Cam Ranh, Tỉnh Khánh Hòa 
SĐT: 18006928",Nhà thuốc Long Châu
"32 Lý Tự Trọng, TT. Diên Khánh, H. Diên Khánh, Tỉnh Khánh Hòa 
SĐT: 18006928",Nhà thuốc Long Châu
"268 Tỉnh lộ 2, X. Diên Lạc, H. Diên Khánh, Tỉnh Khánh Hòa 
SĐT: 18006928",Nhà thuốc Long Châu
"18 Phương Sài, P. Phương Sài, TP. Nha Trang, Tỉnh Khánh Hoà 
SĐT: 18006928",Nhà thuốc Long Châu
"60 Ngô Gia Tự, P. Phước Tiến, TP. Nha Trang, Tỉnh Khánh Hòa 
SĐT: 18006928",Nhà thuốc Long Châu
"60 Ngô Gia Tự, P. Phước Tiến, TP. Nha Trang, Tỉnh Khánh Hòa 
SĐT: 18006928",Nhà thuốc Long Châu
"01 Trường Sa, P. Vĩnh Nguyên, TP. Nha Trang, Tỉnh Khánh Hòa 
SĐT: 18006928",Nhà thuốc Long Châu
"14 Điện Biên Phủ, P. Vĩnh Hòa, TP. Nha Trang, Tỉnh Khánh Hòa 
SĐT: 18006928",Nhà thuốc Long Châu
"627 Lê Hồng Phong, P. Phước Long, TP. Nha Trang, Tỉnh Khánh Hòa 
SĐT: 18006928",Nhà thuốc Long Châu
"24 Phong Châu, P. Phước Hải, TP. Nha Trang, Tỉnh Khánh Hòa 
SĐT: 18006928",Nhà thuốc Long Châu
"165 Đường 2/4, P. Vĩnh Hòa, TP. Nha Trang, Tỉnh Khánh Hoà 
SĐT: 18006928",Nhà thuốc Long Châu
"196 Trần Quý Cáp, P. Ninh Hiệp, TX. Ninh Hoà, Tỉnh Khánh Hoà 
SĐT: 18006928",Nhà thuốc Long Châu
"283 Hùng Vương, TT. Vạn Giã, H. Vạn Ninh, Tỉnh Khánh Hòa 
SĐT: 18006928",Nhà thuốc Long Châu
"Thôn Tân Phước Nam, X. Vạn Phước, H. Vạn Ninh, Tỉnh Khánh Hòa 
SĐT: 18006928",Nhà thuốc Long Châu
"375 Hùng Vương, TT. Đắk Hà, H. Đắk Hà, Tỉnh Kon Tum 
SĐT: 18006928",Nhà thuốc Long Châu
"768 Phan Đình Phùng, P. Quang Trung, TP. Kon Tum, Tỉnh Kon Tum 
SĐT: 18006928",Nhà thuốc Long Châu
"21-23 Võ Nguyên Giáp, P. Duy Tân, TP. Kon Tum, Tỉnh Kon Tum 
SĐT: 18006928",Nhà thuốc Long Châu
"96 Phạm Văn Đồng, P. Lê Lợi, TP. Kon Tum, Tỉnh Kon Tum 
SĐT: 18006928",Nhà thuốc Long Châu
"59 Hoàng Văn Thụ, P. Quyết Thắng, TP.Kon Tum, Tỉnh Kon Tum 
SĐT: 18006928",Nhà thuốc Long Châu
"16 Nguyễn Công Trứ, P. 1, TP. Bảo Lộc, Tỉnh Lâm Đồng 
SĐT: 18006928",Nhà thuốc Long Châu
"1197 Trần Phú, P. Lộc Tiến, TP. Bảo Lộc, Tỉnh Lâm Đồng 
SĐT: 18006928",Nhà thuốc Long Châu
"252 Hà Giang, P. Lộc Sơn, TP. Bảo Lộc, Tỉnh Lâm Đồng 
SĐT: 18006928",Nhà thuốc Long Châu
"37-39 Võ Thị Sáu, P. 2, TP. Bảo Lộc, Tỉnh Lâm Đồng 
SĐT: 18006928",Nhà thuốc Long Châu
"Thôn Cát Lâm 2, TT. Phước Cát, H. Cát Tiên, Tỉnh Lâm Đồng 
SĐT: 18006928",Nhà thuốc Long Châu
"204 Phan Đình Phùng, P. 2, TP. Đà Lạt, Tỉnh Lâm Đồng 
SĐT: 18006928",Nhà thuốc Long Châu
"31 Ngô Gia Tự, P. 12, TP. Đà Lạt, Tỉnh Lâm Đồng 
SĐT: 18006928",Nhà thuốc Long Châu
"98 Nguyễn Đình Chiểu, P. 9, TP. Đà Lạt, Tỉnh Lâm Đồng 
SĐT: 18006928",Nhà thuốc Long Châu
"01 Nguyễn Công Trứ, P. 8, TP. Đà Lạt, Tỉnh Lâm Đồng 
SĐT: 18006928",Nhà thuốc Long Châu
"33A Nguyễn Siêu, P. 7, TP. Đà Lạt, Tỉnh Lâm Đồng 
SĐT: 18006928",Nhà thuốc Long Châu
"787-789 Hùng Vương, TT. Di Linh, H. Di Linh, Tỉnh Lâm Đồng 
SĐT: 18006928",Nhà thuốc Long Châu
"332 Đường 2/4, TT. Thạnh Mỹ, H. Đơn Dương, Tỉnh Lâm Đồng 
SĐT: 18006928",Nhà thuốc Long Châu
"53 Thống Nhất, TT. Liên Nghĩa, H. Đức Trọng, Tỉnh Lâm Đồng 
SĐT: 18006928",Nhà thuốc Long Châu
"71 Trần Phú, TT. Liên Nghĩa, H. Đức Trọng, Tỉnh Lâm Đồng 
SĐT: 18006928",Nhà thuốc Long Châu
"135 Trần Hưng Đạo, TT. Liên Nghĩa, H. Đức Trọng, Tỉnh Lâm Đồng 
SĐT: 18006928",Nhà thuốc Long Châu
"507 Thống Nhất, TT. Liên Nghĩa, H. Đức Trọng, Tỉnh Lâm Đồng 
SĐT: 18006928",Nhà thuốc Long Châu
"26 Quốc Lộ 20, X. Hiệp Thạnh, H. Đức Trọng, Tỉnh Lâm Đồng 
SĐT: 18006928",Nhà thuốc Long Châu
"19/5 Thôn An Hiệp 1, X. Liên Hiệp, H. Đức Trọng, Tỉnh Lâm Đồng 
SĐT: 18006928",Nhà thuốc Long Châu
"808 Hùng Vương, TT. Đinh Văn, H. Lâm Hà, Tỉnh Lâm Đồng 
SĐT: 18006928",Nhà thuốc Long Châu
"ĐT725, Thôn Liên Trung, X. Tân Hà, H. Lâm Hà, Tỉnh Lâm Đồng 
SĐT: 18006928",Nhà thuốc Long Châu
"157 Yên Ninh, TT. Khánh Hải, H. Ninh Hải, Tỉnh Ninh Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"108 Huỳnh Phước, TT. Phước Dân, H. Ninh Phước, Tỉnh Ninh Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"Quốc Lộ 27, Thôn Hạnh Trí, X. Quảng Sơn, H. Ninh Sơn, Tỉnh Ninh Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"571 Thống Nhất, P. Kinh Dinh, TP. Phan Rang, Tỉnh Ninh Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"56 Hải Thượng Lãn Ông, P. Đông Hải, TP. Phan Rang – Tháp Chàm, Tỉnh Ninh Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"710A Đường 21/8, P. Đô Vinh, TP. Phan Rang – Tháp Chàm, Tỉnh Ninh Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"255 Phạm Văn Đồng, P. Xuân Phú, TX. Sông Cầu, Tỉnh Phú Yên 
SĐT: 18006928",Nhà thuốc Long Châu
"38 Lê Thành Phương, TT. Chí Thạnh, H. Tuy An, Tỉnh Phú Yên 
SĐT: 18006928",Nhà thuốc Long Châu
"283 Lê Lợi, P. 5 ,TP. Tuy Hòa, Tỉnh Phú Yên 
SĐT: 18006928",Nhà thuốc Long Châu
"283 Lê Lợi, P. 5 ,TP. Tuy Hòa, Tỉnh Phú Yên 
SĐT: 18006928",Nhà thuốc Long Châu
"150 Trần Hưng Đạo, P. 3, TP. Tuy Hòa, Tỉnh Phú Yên 
SĐT: 18006928",Nhà thuốc Long Châu
"226 Thống Nhất, P. Phủ Hà, TP. Phan Rang Tháp Chàm, Tỉnh Ninh Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"324 Ngô Gia Tự, P. Tấn Tài, TP. Phan Rang -Tháp Chàm, Tỉnh Ninh Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"17/2 Chu Văn An, P. 5, TP. Tuy Hòa, Tỉnh Phú Yên 
SĐT: 18006928",Nhà thuốc Long Châu
"17/2 Chu Văn An, P. 5, TP. Tuy Hòa, Tỉnh Phú Yên 
SĐT: 18006928",Nhà thuốc Long Châu
"02 Ngô Gia Tự, P. Phú Thạnh, TP. Tuy Hòa, Tỉnh Phú Yên 
SĐT: 18006928",Nhà thuốc Long Châu
"393 Nguyễn Văn Linh, P. Phú Lâm, TP. Tuy Hòa, Tỉnh Phú Yên 
SĐT: 18006928",Nhà thuốc Long Châu
"01 Bạch Đằng, P. Châu Phú A, TP. Châu Đốc, Tỉnh An Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"01 Bạch Đằng, P. Châu Phú A, TP. Châu Đốc, Tỉnh An Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"389 Thủ Khoa Huân, P. Châu Phú B, TP.Châu Đốc, Tỉnh An Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"49 Phan Đình Phùng, P. Châu Phú B, TP.Châu Đốc, Tỉnh An Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"49 Phan Đình Phùng, P. Châu Phú B, TP.Châu Đốc, Tỉnh An Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"67-69 Lê Lợi, TT. Chợ Mới, H. Chợ Mới, Tỉnh An Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"28 Nguyễn Huệ, P. 3, TP. Bạc Liêu, Tỉnh Bạc Liêu 
SĐT: 18006928",Nhà thuốc Long Châu
"28 Nguyễn Huệ, P. 3, TP. Bạc Liêu, Tỉnh Bạc Liêu 
SĐT: 18006928",Nhà thuốc Long Châu
"89 Hai Bà Trưng, P. 3, TP. Bạc Liêu, Tỉnh Bạc Liêu 
SĐT: 18006928",Nhà thuốc Long Châu
"80 Cách Mạng, P. 1, TP. Bạc Liêu, Tỉnh Bạc Liêu 
SĐT: 18006928",Nhà thuốc Long Châu
"A01 Phan Ngọc Hiển, TT. Gành Hào, H. Đông Hải, Tỉnh Bạc Liêu 
SĐT: 18006928",Nhà thuốc Long Châu
"2 Trần Hưng Đạo, P. 1, TX. Giá Rai, Tỉnh Bạc Liêu 
SĐT: 18006928",Nhà thuốc Long Châu
"23 Quốc lộ 1A, P. Hộ Phòng, TX. Giá Rai, Tỉnh Bạc Liêu 
SĐT: 18006928",Nhà thuốc Long Châu
"15 Lô 5 Trần Văn Bảy, TT. Ngan Dừa, H. Hồng Dân, Tỉnh Bạc Liêu 
SĐT: 18006928",Nhà thuốc Long Châu
"216 B1 Hoàng Lam, P. 5, TP. Bến Tre, Tỉnh Bến Tre 
SĐT: 18006928",Nhà thuốc Long Châu
"108A3 Đồng Khởi, P. Phú Tân, TP. Bến Tre, Tỉnh Bến Tre 
SĐT: 18006928",Nhà thuốc Long Châu
"19F-20 Nguyễn Thị Định, P. Phú Tân, TP. Bến Tre, Tỉnh Bến Tre 
SĐT: 18006928",Nhà thuốc Long Châu
"81C Khu Phố 3, P. 7, TP. Bến Tre, Tỉnh Bến Tre 
SĐT: 18006928",Nhà thuốc Long Châu
"91-93 Nguyễn Đình Chiểu, P. An Hội, TP. Bến Tre, Tỉnh Bến Tre 
SĐT: 18006928",Nhà thuốc Long Châu
"162A Ấp Phú Chánh, X. Phú Hưng, TP. Bến Tre, Tỉnh Bến Tre 
SĐT: 18006928",Nhà thuốc Long Châu
"235A Trương Định, P. 6, TP.Bến Tre, Tỉnh Bến Tre 
SĐT: 18006928",Nhà thuốc Long Châu
"166 Quốc Lộ 57B, X. Lộc Thuận, H. Bình Đại, Tỉnh Bến Tre 
SĐT: 18006928",Nhà thuốc Long Châu
"384 Đường ĐT883, X. Quới Sơn, H. Châu Thành, Tỉnh Bến Tre 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"1613 Chi Lăng, P. Phước Hiệp, TP. Bà Rịa, Tỉnh Bà Rịa – Vũng Tàu 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"Khu Phố Hải An, TT. Phước Hải, H. Đất Đỏ, Tỉnh Bà Rịa – Vũng Tàu 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"55 Đường N1, P. Thới Hòa, TX. Bến Cát, Tỉnh Bình Dương 
SĐT: 18006928",Nhà thuốc Long Châu
"55 Đường N1, P. Thới Hòa, TX. Bến Cát, Tỉnh Bình Dương 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"79 Hùng Vương, P. Mỹ Phước, TX. Bến Cát, Tỉnh Bình Dương 
SĐT: 18006928",Nhà thuốc Long Châu
"79 Hùng Vương, P. Mỹ Phước, TX. Bến Cát, Tỉnh Bình Dương 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"66-68 Thống Nhất, TT. Dầu Tiếng, H. Dầu Tiếng, Tỉnh Bình Dương 
SĐT: 18006928",Nhà thuốc Long Châu
"393 Lý Thường Kiệt, P. Dĩ An, TP. Dĩ An, Tỉnh Bình Dương 
SĐT: 18006928",Nhà thuốc Long Châu
"5/24A Nguyễn Tri Phương, P. An Bình, TP. Dĩ An, Tỉnh Bình Dương 
SĐT: 18006928",Nhà thuốc Long Châu
"5/24A Nguyễn Tri Phương, P. An Bình, TP. Dĩ An, Tỉnh Bình Dương 
SĐT: 18006928",Nhà thuốc Long Châu
"401-QL14, Phường Tân Bình, TP Đồng Xoài, Tỉnh Bình Phước 
SĐT: 0833485068",Nhà thuốc Lan Thu
"
 
",Nhà thuốc Long Châu
"318 Lê Quý Đôn, P. Tân Thiện, TP. Đồng Xoài, Tỉnh Bình Phước 
SĐT: 18006928",Nhà thuốc Long Châu
"134 Điểu Ông, P. Tân Bình, TP. Đồng Xoài, Tỉnh Bình Phước 
SĐT: 18006928",Nhà thuốc Long Châu
"135 Lê Quý Đôn, P. Tân Xuân, TP. Đồng Xoài, Tỉnh Bình Phước 
SĐT: 18006928",Nhà thuốc Long Châu
"68 Trần Hưng Đạo, P. An Lộc, TX. Bình Long, Tỉnh Bình Phước 
SĐT: 18006928",Nhà thuốc Long Châu
"780 Quốc lộ 14, P. Tân Phú, TP. Đồng Xoài, Tỉnh Bình Phước 
SĐT: 18006928",Nhà thuốc Long Châu
"20 Đường 6/1, P. Thác Mơ, TX. Phước Long, Tỉnh Bình Phước 
SĐT: 18006928",Nhà thuốc Long Châu
"65A-B Lê Minh Ngươn, P. Mỹ Long, TP. Long Xuyên, Tỉnh An Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"115A Hùng Vương, P. Mỹ Long, TP.Long Xuyên, Tỉnh An Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"115A Hùng Vương, P. Mỹ Long, TP.Long Xuyên, Tỉnh An Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"67 Trần Phú, P. Long Hưng, TX. Tân Châu, Tỉnh An Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"02 Nguyễn Văn Linh, P. Long Thạnh , TX. Tân Châu, Tỉnh An Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"117-119 Trần Phú, TT. Phú Hòa, H. Thoại Sơn, Tỉnh An Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"160 Nguyễn Huệ, TT. Núi Sập, H. Thoại Sơn, Tỉnh An Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"01 Chi Lăng, TT. Chi Lăng, H. Tịnh Biên, Tỉnh An Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"381 Trà Sư, TT. Nhà Bàng, H. Tịnh Biên, Tỉnh An Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"169 Đường ĐT884, X. Tiên Thủy, H. Châu Thành, Tỉnh Bến Tre 
SĐT: 18006928",Nhà thuốc Long Châu
"115/12B Khu Phố 2, TT. Chợ Lách, H. Chợ Lách, Tỉnh Bến Tre 
SĐT: 18006928",Nhà thuốc Long Châu
"57/5 Quốc Lộ 57, X. Tân Phong, H. Thạnh Phú, Tỉnh Bến Tre 
SĐT: 18006928",Nhà thuốc Long Châu
"165/1 Quốc Lộ 57, X. Giao Thạnh, H. Thạnh Phú, Tỉnh Bến Tre 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"406 Trương Công Định, P. 8, TP. Vũng Tàu, Tỉnh Bà Rịa – Vũng Tàu 
SĐT: 18006928",Nhà thuốc Long Châu
"121 Ba Cu, P. 4, TP. Vũng Tàu, Tỉnh Bà Rịa – Vũng Tàu 
SĐT: 18006928",Nhà thuốc Long Châu
"223 Lê Lợi, P. Thắng Nhì, TP. Vũng Tàu, Tỉnh Bà Rịa – Vũng Tàu 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"195 Nguyễn Văn Trỗi, P. 4, TP. Vũng Tàu, Tỉnh Bà Rịa – Vũng Tàu 
SĐT: 18006928",Nhà thuốc Long Châu
"6 Đường Số 6, P. Dĩ An, TP. Dĩ An, Tỉnh Bình Dương 
SĐT: 18006928",Nhà thuốc Long Châu
"25/7 Nguyễn Trãi, P. Dĩ An, TP. Dĩ An, Tỉnh Bình Dương 
SĐT: 18006928",Nhà thuốc Long Châu
"81 Nguyễn An Ninh, P. Dĩ An, TP. Dĩ An, Tỉnh Bình Dương 
SĐT: 18006928",Nhà thuốc Long Châu
"81 Nguyễn An Ninh, P. Dĩ An, TP. Dĩ An, Tỉnh Bình Dương 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"55 Độc Lập, TT. Phước Vĩnh, H. Phú Giáo, Tỉnh Bình Dương 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"số 22 Đường 9A, Khu Phố 1, Thị Xã Tân Uyên, Tỉnh Bình Dương 
SĐT: 0942921239",Phòng Khám Nội Nhi bác sĩ Văn Mạnh
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"226-228 Yersin, P. Hiệp Thành, TP. Thủ Dầu Một, Tỉnh Bình Dương 
SĐT: 18006928",Nhà thuốc Long Châu
"226-228 Yersin, P. Hiệp Thành, TP. Thủ Dầu Một, Tỉnh Bình Dương 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"1309 Phú Riềng Đỏ, P. Tân Phú, TP. Đồng Xoài, Tỉnh Bình Phước 
SĐT: 18006928",Nhà thuốc Long Châu
"262 Nguyễn Huệ, P. Phú Thịnh, TX. Bình Long, Tỉnh Bình Phước 
SĐT: 18006928",Nhà thuốc Long Châu
"01 Hùng Vương, TT. Đức Phong, H. Bù Đăng, Tỉnh Bình Phước 
SĐT: 18006928",Nhà thuốc Long Châu
"196 Quốc Lộ 13, TT. Lộc Ninh, H. Lộc Ninh, Tỉnh Bình Phước 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"21 Quốc Lộ 13, X. Lộc Thái, H. Lộc Ninh, Tỉnh Bình Phước 
SĐT: 18006928",Nhà thuốc Long Châu
"71-73 Trần Hưng Đạo, P. 5, TP. Cà Mau, Tỉnh Cà Mau 
SĐT: 18006928",Nhà thuốc Long Châu
"100A-B Lý Thường Kiệt, P. 7, TP. Cà Mau, Tỉnh Cà Mau 
SĐT: 18006928",Nhà thuốc Long Châu
"100A-B Lý Thường Kiệt, P. 7, TP. Cà Mau, Tỉnh Cà Mau 
SĐT: 18006928",Nhà thuốc Long Châu
"142 Nguyễn Tất Thành, P. 8, TP. Cà Mau, Tỉnh Cà Mau 
SĐT: 18006928",Nhà thuốc Long Châu
"157 Quốc lộ 1A, Xã Tắc Vân, TP. Cà Mau, Tỉnh Cà Mau 
SĐT: 18006928",Nhà thuốc Long Châu
"141 Phan Đình Phùng, P. 2 , TP. Cà Mau, Tỉnh Cà Mau 
SĐT: 18006928",Nhà thuốc Long Châu
"72 Dương Thị Cẩm Vân, TT. Đầm Dơi, H. Đầm Dơi, Tỉnh Cà Mau 
SĐT: 18006928",Nhà thuốc Long Châu
"1D Lạc Long Quân, TT. Năm Căn, H. Năm Căn, Tỉnh Cà Mau 
SĐT: 18006928",Nhà thuốc Long Châu
"20 Ấp 1, X. Trí Phải, H. Thới Bình, Tỉnh Cà Mau 
SĐT: 18006928",Nhà thuốc Long Châu
"104 Trần Hưng Đạo, TT. Tri Tôn, H. Tri Tôn, Tỉnh An Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"186 Trần Hưng Đạo, X. Châu Lăng, H. Tri Tôn, Tỉnh An Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"1009 Đường 30/4, P. 11, TP. Vũng Tàu, Tỉnh Bà Rịa – Vũng Tàu 
SĐT: 18006928",Nhà thuốc Long Châu
"183 Bình Giã, P. 8, TP. Vũng Tàu, Tỉnh Bà Rịa – Vũng Tàu 
SĐT: 18006928",Nhà thuốc Long Châu
"142 Hoàng Hoa Thám, P. 2, TP. Vũng Tàu, Tỉnh Bà Rịa – Vũng Tàu 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"439A Phú Lợi, P. Phú Lợi, TP. Thủ Dầu Một, Tỉnh Bình Dương 
SĐT: 18006928",Nhà thuốc Long Châu
"439A Phú Lợi, P. Phú Lợi, TP. Thủ Dầu Một, Tỉnh Bình Dương 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"12A/2C Tỉnh Lộ 43, P. Bình Hòa, TP. Thuận An, Tỉnh Bình Dương 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"40 Đỗ Thừa Luông, TT. U Minh, H. U Minh, Tỉnh Cà Mau 
SĐT: 18006928",Nhà thuốc Long Châu
"Đường DT984, X. Khánh Hội, H. U Minh, Tỉnh Cà Mau 
SĐT: 18006928",Nhà thuốc Long Châu
"LK3-01 Nguyễn Văn Cừ, P. Long Tuyền, Q. Bình Thủy, TP.Cần Thơ. 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"45 Bùi Hữu Nghĩa, P. Bình Thủy, Q. Bình Thủy, TP. Cần Thơ 
SĐT: 18006928",Nhà thuốc Long Châu
"1705 Bùi Hữu Nghĩa, P. Long Tuyền, Q. Bình Thủy, TP. Cần Thơ 
SĐT: 18006928",Nhà thuốc Long Châu
