address,country,facebook,instagram,name,phone,pinterest,twitter,web
"Rue de la Roche Colombe, Étoile-sur-Rhône, France","Étoile-sur-Rhône, France",,https://www.instagram.com/sym.biologicsystem/,Sym Biologic System Skin Care,+33 475780168,,,https://www.symbiologicsystem.com/
"25 Northumberland Avenue, London, United Kingdom","London, United Kingdom",https://www.facebook.com/thaisquarespa,https://www.instagram.com/thaisquarespa/?hl=en,Thai Square Spa,+44 2078397990,https://www.pinterest.co.uk/thaisquarespa/,,https://thaisquarespa.com/
"Berjaya Langkawi Resort,","Kedah, Malaysia",https://www.facebook.com/blrlgk,https://www.instagram.com/berjayalangkawiresort/,Taaras Spa,+604 9591888,,,https://www.berjayahotel.com/langkawi/experiences/spa.html
"Hyatt Regency Hua Hin, 91 Hua Hin – Khao Takiap Road, Hua Hin, Prachuap Khiri Khan, Thailand","Hua Hin, Thailand",https://www.facebook.com/thebarai/,https://www.instagram.com/the_barai/,THE BARAI Spa,+66 32511234  ,,,https://thebarai.com
"The Darling, 80 Pyrmont St, Pyrmont NSW 2009, Australia","Sydney, Australia",https://www.facebook.com/thestar,https://www.instagram.com/thestarsydney/,The Darling Spa,+61429369706,,,https://www.star.com.au/sydney/hotels-and-spa/the-darling/spa
37 Sheppard Road Emu Plains NSW,"Sydney, Australia",https://www.facebook.com/dayspapenrith/,https://www.instagram.com/dayspapenrith/,The Day Spa @ Jorja James,+61 247353470,,,https://thedayspas.com.au/
"1-8-14 Hiranomachi Chuo-ku, Osaka City, Japan","Osaka City, Japan",https://www.facebook.com/tdsosaka/,https://www.instagram.com/the_day_spa_japan/?hl=ja,The Day Spa OSAKA,+81 662278085,,,http://www.thedayspa.jp/
"Aqua Blu Boutique Hotel & Spa, Ephelondon Paleon Polemiston Lambi Beach, 853 00, Greece","Kos, Greece",https://www.facebook.com/AquaBluBoutiqueHotelSpa/,https://www.instagram.com/tamaris_spa/,Tamaris Spa at Aqua Blu Boutique Hotel & Spa,+30 2242022440,,,https://www.aquabluhotel.gr/spa-fitness/
"Jumeirah Bali, Kawasan Pecatu Indah Resort, Jl. Raya Uluwatu, Pecatu, Kuta Selatan, Kab. Badung, Bali","Bali, Indonesia",https://www.facebook.com/jumeirahbali,https://www.instagram.com/jumeirahbali/,Talise Spa at Jumeirah Bali,+62 3612015000,,,https://www.jumeirah.com/en/rejuvenate/bali/jumeirah-bali/talise-spa-bali
"Creta Maris Beach Resort,","Crete, Greece",https://www.facebook.com/aegeospas.gr,https://www.instagram.com/aegeospas/,The Hammam Spa by Aegeo Spas at Creta Maris Resort,+30 2897022161,,,https://www.cretamaris.gr/experiences/spa-and-wellness/spa
"NagaWorld, Samdech Techo Hun Sen Park, Phnom Penh, Cambodia","Phnom Penh, Cambodia",https://facebook.com/nagaworld/?__tn__=C-R,https://www.instagram.com/nagaworld_hotel/,The Elixir of Life,+855 23228822 ,,https://twitter.com/nagaworldhotel,https://www.nagaworld.com/
Dokken Daikanyama Heights#701,"Tokyo, Japan",https://www.facebook.com/tfdbeauty.jp,https://www.instagram.com/termefelice/,Terme Felice,+81 3 64278267,,,https://tfdbeauty.jp/
"Fivelements Retreat Bali, Mambal, Abiansemal, Badung Regency, Bali, Indonesia","Bali, Indonesia",https://www.facebook.com/FivelementsRetreats/,https://www.instagram.com/fivelementsretreats/,The Healing & Wellness Sanctuary at Fivelements Retreat Bali,+62 361469206,,,http://fivelementsbali.com/the-wellness-sanctuary-spa/
Jl. Danau Tamblingan No. 31,"Bali, Indonesia",https://www.facebook.com/thenestboutiquespa/,https://www.instagram.com/thenestspasbali/,The Nest Boutique Spa,+62 3614491199,,,https://www.thenestboutiquespa.com/
The Henna Place Limited,"Lagos, Nigeria",https://www.facebook.com/thehennaplace/,https://www.instagram.com/thehennaplace/,The Henna Place,+234 9095327273,,,https://www.thehennaplacespa.com/
"Aphrodite Hills, 3 Aphrodite Avenue, Kouklia, 8509","Paphos, Cyprus",https://www.facebook.com/aegeospas.gr,https://www.instagram.com/aegeospas/,THE RETREAT by Aegeo Spas at Aphrodite Hills,+357 97910214,,,http://www.aphroditehills.com/spa/
"ROKU KYOTO, LXR Hotels & Resorts, 44-1 Kinugasa Kagamiishi-cho, Kita-ku, Kyoto 603-8451","Kyoto, Japan",https://www.facebook.com/roku.kyoto.lxr,https://www.instagram.com/roku.kyoto/,THE ROKU SPA,+81 753200136,,,https://www.rokukyoto.com/spa
"Sharq Village & Spa, a Ritz-Carlton Hotel, Ras Abu Abboud Street, Doha, Qatar","Doha, Qatar",https://www.facebook.com/ritzcarltonsharqvillagedoha,https://www.instagram.com/sharqvillageandspa/,"The Ritz-Carlton Spa Sharq Village, Doha",+974 55996786,,,https://www.ritzcarlton.com/en/hotels/qatar/sharq-village/spa
"Intrarea Sevastopol nr 1, Sector 1, Bucuresti, Romania","Bucharest, Romania",https://www.facebook.com/THAIcoSPA,https://www.instagram.com/thaico_spa/?hl=en,THAIco SPA,+40 734089336,,,https://thaicospa.ro/
"Pagiri, Alonnisos, The Sporades, Greece","Alonnisos, Greece",https://www.facebook.com/amanispa2016,https://www.instagram.com/amanispa2016,The Amani 180,+30 6980854278,,,https://www.theamanispa.com/
"Pullman Timi Ama Sardegna, Viale dei Ginepri, 3, Villasimius, Italy","Villasimius, Italy",https://www.facebook.com/HotelPullmanTimiAmaSardegna/,https://www.instagram.com/pullman_timi_ama_sardegna/,Thalassa Timi Ama,+39 07079791,,https://twitter.com/pullmantimiama1,https://www.pullman-timiama-sardegna.com
"Dolce Attica Riviera, Vravronos Avenue, 19003","Attica, Greece",https://www.facebook.com/aegeospas.gr,https://www.instagram.com/aegeospas/,THALASSOTHERAPY CENTER by Aegeo Spas at Dolce Attica Riviera,+30 2294049945,,,https://www.dolceatticariviera.com/dolce-hotel-attica-riviera-spa/
"Santo Pure Oia Suites & Villas,","Santorini, Greece",https://www.facebook.com/aegeospas.gr,https://www.instagram.com/aegeospas/,The Anassa Spa by Aegeo Spas at Santo Pure Oia Suites & Villas,+30 2286071035,,,https://santocollection.gr/santo-pure/wellness/
"IKAROS BEACH Luxury Resort & Spa, Malia TK 700 07, Crete","Crete, Greece",https://www.facebook.com/aegeospas.gr,https://www.instagram.com/aegeospas/,THE AURA SPA by Aegeo Spas at Ikaros Beach Resort & Spa,+30 2897031253,,,https://www.ikarosvillage.gr/gr/the-aura-spa-malia-crete
"The Spa at David InterContinental Tel Aviv, Kaufmann St 12, Tel Aviv-Yafo, Israel","Tel Aviv, Israel",https://www.facebook.com/ictelaviv/,https://www.instagram.com/ictelaviv/,The Spa at David InterContinental Tel Aviv,+972 37951252,,https://twitter.com/ICTelAviv,https://telaviv.intercontinental.com/
"Elika Cave Suites, Ulus Meydani, Kapadokya Nevşehir TR, Cami Sk. No:10, Ürgüp, Turkey","Cappadocia, Turkey",https://www.facebook.com/elikacavesuites/,https://www.instagram.com/elikacavesuites/?hl=en,The Spa at Elika Cave Suites,+90 3843432525,,,https://www.elikacavesuites.com
"Fancourt,","George, South Africa",https://www.facebook.com/Fancourt.SA,https://www.instagram.com/fancourtsa/,The Spa at Fancourt,+27 448040013,,,http://www.fancourt.com/en/home/
"Gran Meliá Arusha, Simeon Road, Arusha, Tanzania","Arusha, Tanzania",https://web.facebook.com/GranMeliaArusha,https://www.instagram.com/granmeliaarusha/?hl=en,The Spa at Gran Melia Arusha,+255 746982400,,https://twitter.com/granmeliahotels?lang=en,https://www.melia.com/en/hotels/tanzania/arusha/gran-melia-arusha/services.htm
"Grand Park Kodhipparu, Kodhipparu, Maldives 08121, Maldives","North Malé Atoll, Maldives",https://www.facebook.com/GrandParkKodhipparu,https://www.instagram.com/grandparkkodhipparu/,"The Spa at Grand Park Kodhipparu, Maldives",+960 6651111,,https://twitter.com/GrandParkMaldvs,https://www.parkhotelgroup.com/north-male-atoll/grand-park-kodhipparu-maldives/the-spa
"G, 1 Minto Rd, Dhaka 1000, Bangladesh","Dhaka, Bangladesh",https://www.facebook.com/DhakaInterContinental/,https://www.instagram.com/intercontinentaldhaka/?hl=en,The Spa at InterContinental Dhaka,+880 255663030,,,https://www.ihg.com/intercontinental/hotels/us/en/dhaka/dachb/hoteldetail/amenities
"The Chedi Andermatt, Gotthardstrasse 4, Andermatt, Switzerland","Andermatt, Switzerland",https://www.facebook.com/TheChediAndermatt,https://www.instagram.com/TheChediAndermatt/,The Spa and Health Club,+41 0418887488,https://za.pinterest.com/GHMhotels/,https://twitter.com/GHMhotels,https://www.thechediandermatt.com/en/Spa-and-Recreation
"Address Beach Resort, The Walk, Jumeirah Beach Residence, Dubai, United Arab Emirates","Dubai, United Arab Emirates",https://www.facebook.com/addressbeachresort,https://www.instagram.com/addressbeachresort/?hl=en,The Spa at Address Beach Resort,+971 48798896,,,https://www.addresshotels.com/en/resorts/address-beach-resort/
"Bayat Hotel, King Faisal Road, Khamis Musheit, Saudi Arabia","Khamis Musheit, Saudi Arabia",https://www.facebook.com/bayatksa/,https://www.instagram.com/bayatksa/?hl=en,The Spa at Bayat Hotel,+966 501264964,,,http://www.bayat-hotels.com/khamis/spa-gym/
"Ardencote Manor, Ardencote, The Cumsey, Lye Green Road, Claverson, Warwick, United Kingdom","Claverson, United Kingdom",https://www.facebook.com/ardencote/,https://www.instagram.com/ardencote/,The Spa at Ardencote,+44 1926843111,,https://twitter.com/ardencotemanor,https://www.ardencote.com/spa/
"The Chedi Lustica Bay, Lustica Bay Marina, Radovići, Tivat, Montenegro","Radovići, Montenegro",https://www.facebook.com/ChediLusticaBay/,https://www.instagram.com/thechedilusticabay/,The SPA at Chedi Lustica Bay,+382 32661266,,https://twitter.com/ChediLusticaBay,https://www.chedilusticabay.com/en
"NagaWorld, Samdech Techo Hun Sen Park, Phnom Penh, Cambodia","Phnom Penh, Cambodia",https://facebook.com/nagaworld/?__tn__=C-R,https://www.instagram.com/nagaworld_hotel/,The Spa at NagaWorld,+855 23228822 ,,https://twitter.com/nagaworldhotel,https://www.nagaworld.com/
"Carden Park, Broxton Road,","Chester, United Kingdom (UK)",https://www.facebook.com/CardenPark/,https://www.instagram.com/thespaatcarden/,The Spa at Carden,+44 1829731522,,https://twitter.com/cardenpark,https://www.cardenpark.co.uk/spa/
"Renaissance Pattaya Resort & Spa, 9/9 Moo 3, Na Jomtien, Sattahip, Pattaya City, Sattahip District, 20250, Thailand","Pattaya City, Thailand",https://www.facebook.com/RENPattayaResort,https://www.instagram.com/renaissancepattaya/,The Spa at Renaissance Pattaya Resort & Spa,66 38259099,,,https://www.marriott.com/en-us/hotels/pyxbr-renaissance-pattaya-resort-and-spa/overview/?scid=bb1a189a-fec3-4d19-a255-54ba596febe2&y_source=1_NTkxNjU5Ni03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
"Sheraton Grand Jakarta Gandaria City Hotel, 6th floor, Jl Sultan Iskandar Muda, Jakarta, Indonesia","Jakarta, Indonesia",https://www.facebook.com/sheratonjakarta/,https://www.instagram.com/sheratonjakarta/,The Spa at Sheraton Grand Jakarta Gandaria City,+62 2180630888,,,https://www.marriott.com/hotels/hotel-information/restaurant/jktgs-sheraton-grand-jakarta-gandaria-city-hotel/
"The Rhino Resort Hotel & Spa, Rue Du Karting s/n, Route de Saly, Saly, Senegal","Saly, Senegal",,,The Spa at The Rhino Resort Hotel & Spa,+221 339573744,,,https://therhinoresort.com/en/spa/
"New World Phu Quoc Resort, Khem Beach, Phu Quoc City, Kien Giang Province, Vietnam","Phú Quốc, Vietnam",https://www.facebook.com/newworldphuquocresortofficial/,https://www.instagram.com/newworldphuquocresort/,The Spa at New World Phu Quoc Resort,+84 2973716666,,,https://phuquoc.newworldhotels.com/en/leisure-spa/the-spa/
"The Cloister at Sea Island, 100 Cloister Drive, Sea Island, Georgia, United States","Georgia , United States (US)",https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwjb5Km3kJryAhWVoFwKHQCPBFMQFnoECAYQAw&url=https%3A%2F%2Fwww.facebook.com%2Fseaisland%2F&usg=AOvVaw0IQtD7pWlaYJdj0XP5b0AE,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwj5j8DVkJryAhWIXsAKHSitCzQQFnoECAYQAw&url=https%3A%2F%2Fwww.instagram.com%2Fseaisland%2F%3Fhl%3Den&usg=AOvVaw0C5MWZMucmqFubr9moTR6w,The Spa at Sea Island,+1 8779261072,,,https://www.seaisland.com/spa-fitness/spa/
"Mandarin Oriental Bosphorus, Istanbul, Kuruçeşme, Muallim Naci Caddesi No.62, Beşiktaş, Istanbul, Turkey","Istanbul, Turkey",https://www.facebook.com/MandarinOrientalIstanbul,,"The Spa at Mandarin Oriental Bosphorus, Istanbul",+90 2123498808,,,https://www.mandarinoriental.com/istanbul/bosphorus/luxury-spa
"Manor House Hotel & Spa, Audley Road, Alsager, East Cheshire, ST7 2QQ","Alsager, United Kingdom (UK)",https://www.facebook.com/ManorHouseHotelAlsager,https://www.instagram.com/spaatthemanorhouse/?hl=en,The Spa at Manor House,+44 1270884000,,,https://www.manorhousealsager.com/spa
"Göltürkbükü Mahallesi 314,  Sokak No. 12/1, Bodrum, Muğla, Turkey","Bodrum, Turkey",https://www.facebook.com/MandarinOrientalBodrumTurkey,https://www.instagram.com/mo_bodrum/,"The Spa at Mandarin Oriental, Bodrum",+90 2523111888,,,https://www.mandarinoriental.com/bodrum/paradise-bay/luxury-hotel?htl=MOBOD&kw=MOBOD&eng=google&src=local
"Mandarin Oriental, Paris, 251 Rue Saint-Honoré, Paris, France","Paris, France",https://www.facebook.com/MandarinOrientalParis,http://instagram.com/mo_paris,"The Spa at Mandarin Oriental, Paris",+33 170987335,,https://www.twitter.com/MO_PARIS,https://www.mandarinoriental.com/paris/place-vendome/luxury-spa
"Mandarin Oriental Hyde Park, 66 Knightsbridge, London SW1X 7LA, United Kingdom","London, United Kingdom (UK)",https://www.facebook.com/mandarinorientalhydepark/,https://www.instagram.com/mo_hydepark/?hl=en,"The Spa at Mandarin Oriental Hyde Park, London",+44 2078389888,,https://twitter.com/mo_london,https://www.mandarinoriental.com/en/london/hyde-park/spa
The Thousand Kyoto,"Kyoto, Japan",https://www.facebook.com/thethousandkyoto/,https://www.instagram.com/thethousandkyoto/,The Thousand Spa,+81 753513345,,,https://www.keihanhotels-resorts.co.jp/the-thousand-kyoto/spa/
"Millbrook Resort, 1124 Malaghans Road, Arrowtown, New Zealand","Queenstown, New Zealand",https://www.facebook.com/MillbrookNZ,https://www.instagram.com/millbrookresort/,The Spa at Millbrook Resort,+64 34417017,https://za.pinterest.com/millbrooknz/,https://twitter.com/MillbrookNZ,https://www.millbrook.co.nz/spa
"The Well Hotel, Kongeveien 65, Sofiemyr, Norway","Sofiemyr, Norway",https://www.facebook.com/thewellspa/,https://www.instagram.com/thewellspa/,The Well Spa,+47 480 44 888,,,https://thewell.no/en
"4 Lawrence Rd, Ikoyi 101233, Lagos, Nigeria","Lagos, Nigeria",https://www.facebook.com/OfficiallyWheatbaker,https://www.instagram.com/officiallywheatbaker/,The Wheatbaker Spa,+234 019067133,,https://mobile.twitter.com/thewheatbaker,https://thewheatbakerlagos.com/
"Sea Cliff Resort & Spa Zanzibar, Kama Village, Mangapwani, Zanzibar, Tanzania","Zanzibar, Tanzania",https://www.facebook.com/SeaCliffResortSpa/,https://www.instagram.com/seacliffzanzibar/?hl=en,The Zuri Rituals Spa,+255 774411129,,,http://seacliffzanzibar.com/spa-wellness/
"The St. Regis Downtown Dubai, Marasi Drive, Dubai, United Arab Emirates","Dubai, United Arab Emirates",https://www.facebook.com/stregisdowntowndubai/,https://www.instagram.com/stregisdowntowndubai/,"The St. Regis Spa, Downtown Dubai",+971 45125566,,,https://www.marriott.com/en-us/hotels/dxbdx-the-st-regis-downtown-dubai/experiences/
"159 Sin Ming Road, #05-06","Singapore, Singapore",,,The Ultimate,+65 96463733,,,https://www.theultimate.com.sg/
"The West Hollywood EDITION, 9040 Sunset Blvd, West Hollywood, California, United States","West Hollywood, United States of America",https://facebook.com/TheWestHollywoodEDITION,https://www.instagram.com/wehoedition,The Spa at The West Hollywood EDITION,+1 4243101622,,https://twitter.com/EDITIONHotels,https://www.editionhotels.com/weho/spa-and-fitness/
"Hotel Indigo Karuizawa,18-39 Yashikizoe Nagakura Karuizawa-machi, Kitasaku-gun Nagano","Nagano, Japan",https://www.facebook.com/harnnwellnessandhospitality/,https://www.instagram.com/harnnwellnessandhospitality/,The Spa by HARNN at Hotel Indigo Karuizawa,'+81 267421100,,,https://www.ihg.com/hotelindigo/hotels/us/en/karuizawa/qngka/hoteldetail
"Wald & Schlosshotel Friedrichsruhe, Kärcherstraße 11, Zweiflingen-Friedrichsruhe, Germany","Zweiflingen, Germany",https://www.facebook.com/Friedrichsruhe,https://www.instagram.com/schlosshotel_friedrichsruhe/,The Spa at Wald & Schlosshotel Friedrichsruhe,+49 794160870,,https://twitter.com/friedrichsruhe,https://schlosshotel-friedrichsruhe.de
"Palmeiras Suite Hotel, Av. Talatona, Rua Dubai, Via AL 15, Luanda Sul, Luanda, Angola","Luanda, Angola",https://www.facebook.com/palmeirashotels/,https://www.instagram.com/palmeirashotel/,The Spa by Palmeiras,+244 923167222,,,https://www.palmeirashotels.com/
"Hotel Royal Tulip Golf Resort Gunung Geulis, Jalan Pasir Angin, Nagrak, Sukaraja. Gadog, Ciawi, Bogor, West Java, Indonesia","Bogor, Indonesia",https://www.facebook.com/RoyalTulipGG,https://www.instagram.com/royaltulipgg/,The Spa By Royal Tulip,+62 2517563800,,,https://royal-tulip-gunung-geulis.goldentulip.com/id
"956-1110 Avenida da Amizade, Macau, China","Macau, China",https://www.facebook.com/GrandLapaMacau,https://www.instagram.com/grandlapamacau/,"The Spa, Artyzen Grand Lapa Macau",+853 87934824,,,https://www.grandlapa.com/en-gb
Thermae Sylla Spa & Wellness Hotel,"Edipsos, Greece",https://www.facebook.com/ThermaeSyllaSpaWellnessHotel,https://www.instagram.com/thermae_sylla/,Thermae Sylla Spa Wellness Hotel,+30 2226060100,,https://twitter.com/ThermaeSylla,https://www.thermaesylla.gr/en/
"Galgorm, 136 Fenaghy Road,	Ballymena, United Kingdom","Ballymena, United Kingdom",https://www.facebook.com/Galgorm/,https://www.instagram.com/galgormresort/?hl=en,Thermal Spa Village at Galgorm,+44 2825882554,,https://twitter.com/GalgormResort?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,http://www.galgorm.com/
"Boracay Tambisaan Jetty Port Road, Malay, Aklan, Philippines","Boracay, Philippines",https://www.facebook.com/TirtaSpa/,https://www.instagram.com/tirtaspaboracay/?hl=en,Tirta Spa Boracay,+63 362886841,,,https://www.tirtaspa.com/
"La Veranda Resort Phu Quoc - MGallery, Đường Trần Hưng Đạo, Street, Beach, Kiên Giang, Vietnam","Phu Quoc, Vietnam",https://www.facebook.com/LaVerandaResortPhuQuoc,https://www.instagram.com/laverandaresortphuquoc/?hl=en,TĨNH Wellness Sanctuary,+84 2973982988,,,https://tinhwellnesscenter.com/
"Ultimate Provence, 7270 Route du Luc, La Garde-Freinet, France","La Garde-Freinet, France",https://www.facebook.com/UltimateProvence/,https://www.instagram.com/ultimate_provence/,Ultimate Provence Spa,+33 494852910,,,https://www.ultimateprovence.com/
"Grantley Hall, Ripon, North Yorkshire, United Kingdom","Ripon , United Kingdom (UK)",https://www.facebook.com/GrantleyHallYorkshire/,https://www.instagram.com/GrantleyHall_/,Three Graces Spa,01765620070,,https://twitter.com/GrantleyHall_/,https://www.grantleyhall.co.uk/spa/three-graces-spa
"Low Westwood Lane, Linthwaite, Huddersfield, United Kingdom","Huddersfield, United Kingdom",http://facebook.com/titanicspauk,http://instagram.com/titanic_spa,Titanic Spa,+44 1484843544,,https://twitter.com/titanicspa,https://www.titanicspa.com/
"40 Pratt St, South Mackay QLD, Australia","Queensland, Australia",,,Ultra Medi Spa,+61 749696073,,,https://ultraspa.com.au/
"L2-02 Second Floor, 163 Retail Park,","Kuala Lumpur, Malaysia",https://www.facebook.com/urbanretreatspa/,https://www.instagram.com/UrbanretreatSpaMy/,Urban Retreat Spa,+60 178814486,,,http://www.urbanretreatspa.my/
"Fashion City, 9A, Ballymount, Dublin 24, D24 H6EH, Ireland","Dublin, Ireland",https://www.facebook.com/uniquedayspa.ie,https://www.instagram.com/uniquedayspa1/,UNIQUE DAY SPA,+353 14295749,,https://twitter.com/spa_dublin/,https://uniquedayspa.ie
"ANA InterContinental Manza Beach Resort, Seragaki Onna-son, Kunigami-gun, Okinawa, Japan","Okinawa, Japan",https://www.facebook.com/ANAInterContinentalManzaBeachResort,https://www.instagram.com/ana.ic.manza.beach.resort/,urumo Spa,+81 989661211,,https://twitter.com/anaicmanzabeach,http://www.anaintercontinental-manza.jp/spa-wellness/
"SO/ St. Petersburg, Voznesensky Ave, 6, ","St. Petersburg, Russia",https://www.facebook.com/SoStPetersburg/,https://www.instagram.com/sostpetersburg/,Urban Wellness Zone,+7 8126106161,,,https://www.sostpetersburg.com/urban-wellness-zone-spa/
"Beach Road Salad Beach, Thailand","Koh Phangan, Thailand",https://www.facebook.com/BayResidence,https://www.instagram.com/bay_villas/,Unwind Wellness,+66 632089219,,https://twitter.com/Bay_Residence,https://bayvillas-phangan.com/unwind-wellness/
"Furama Resort Danang, 105 Vo Nguyen Giap Street, Khue My Ward, Ngu Hanh Son District, Danang, Vietnam","Danang, Vietnam",https://www.facebook.com/furamaresort/,,V-Senses Wellness & Spa,+84 2363847333,,,https://furamavietnam.com/spa-and-fitness/
"The Venue Jeddah Corniche, Corniche Road, Ash Shati, Jeddah, ","Jeddah, Saudi Arabia",https://www.facebook.com/thevenuejeddah/,https://www.instagram.com/thevenuejeddah/,V SPA,+966 126139000,,https://twitter.com/thevenuejeddah,https://www.the-venue.com/amenities.html
"V Villas Phuket, MGallery, 39/39 Moo 8 Wichit, Ao Yon Road, Amphoe Muang, Thailand","Phuket, Thailand",https://www.facebook.com/vvillasphuketmgallery,https://www.instagram.com/vvillasphuket/,V Villas Spa,+66 76630939,,,https://www.vvillasphuket.com/
"Almancil, Algarve, Portugal","Algarve, Portugal",https://www.facebook.com/ValedoLoboAlgarve,https://www.instagram.com/vale.do.lobo/,Vale do Lobo Royal Spa,+351 289353261,,,https://www.valedolobo.com/en/wellness/royal-spa/
"Seepromenade 11, Maria Wörth, Austria","Maria Wörth, Austria",https://www.facebook.com/vivamayr.mariawoerth,https://www.instagram.com/vivamayrmariawoerth/,VIVAMAYR Maria Wörth,+43 427331117,,,https://www.vivamayr.com/en/locations/maria-woerth
"Oryx Airport Hotel, Hamad International Airport, Doha, Qatar","Doha, Qatar",,,Vitality Wellbeing & Fitness Centre,+974 40108100,,,https://oryxairporthotel.com/en/OryxAirportHotel/Vitality
"Waldorf Astoria Jeddah - Qasr Al Sharq, Corniche Road, Ash Shati, Jeddah, ","Jeddah, Saudi Arabia",https://www.facebook.com/WaldorfAstoria,https://www.instagram.com/waldorfastoria/,WA Spa at Waldorf Astoria Jeddah – Qasr Al Sharq,+966 592765462,https://za.pinterest.com/waldorfastoria/,https://twitter.com/waldorfastoria,https://www.hilton.com/en/hotels/jedwawa-waldorf-astoria-jeddah-qasr-al-sharq/spa/
"Vivari Hotel And Spa By Mantis, Ext 8, 1 Riviera Ln, Featherbrooke Estate, Johannesburg","Johannesburg, South Africa",https://www.facebook.com/vivarihotel/,https://www.instagram.com/vivari_hotel/,VIVARI SPA,+27 0105944100,,,https://vivarispa.com/
"Waldorf Astoria Edinburgh - The Caledonian, Princes Street, Edinburgh, United Kingdom","Edinburgh, United Kingdom",https://www.facebook.com/waldorfastoriaspaedinburgh,https://www.instagram.com/waedinburgh/,Waldorf Astoria Spa at Waldorf Astoria Edinburgh – The Caledonian,+44 1312228836,,,https://www.hilton.com/en/hotels/ednchwa-waldorf-astoria-edinburgh-the-caledonian/spa/
"Bürgenstock 17, Obbürgen, 6363, Switzerland",,https://www.facebook.com/buergenstockresort/,https://www.instagram.com/buergenstockresort/,Waldhotel Health & Medical Excellence,+41 416126670,,https://twitter.com/BuergenstockNOW,https://www.buergenstock.ch/en/spa
"1 Hibiscus Highway,","Savusavu, Fiji",https://www.facebook.com/NamaleResort,https://www.instagram.com/namaleresort/?hl=fr,Valeni Sasauni Spa & Sanctuary,+679 8850435,,,https://www.namalefiji.com/spa/
"Büyükdere Caddesi, 76 B Mecidiyeköy, Istanbul, Turkey","Istanbul, Turkey",https://www.facebook.com/fairmontquasaristanbul/,https://www.instagram.com/fairmontquasaristanbul/?hl=en,Willow Stream Spa at Fairmont Quasar Istanbul,+90 2124038500,,https://twitter.com/fairmontist?lang=en,https://www.fairmont.com/istanbul/spa/willow-stream-spa/
"Fairmont The Palm, Palm Jumeirah, Dubai, United Arab Emirates","Dubai, United Arab Emirates",https://www.facebook.com/FairmontThePalm,https://www.instagram.com/fairmontthepalm/,"Willow Stream Spa, at Fairmont The Palm",+971 44573545,,https://twitter.com/FairmontThePalm,https://www.fairmont.com/palm-dubai/spa/willow-stream-spa-at-fairmont-the-palm/
"Muldersdrift, Krugersdorp, Gauteng, South Africa","Krugersdorp, South Africa",https://www.facebook.com/SpaWoodlands/,https://www.instagram.com/woodlands_spa/?hl=en,Woodlands Healing Spa,+27 100105026,,,https://www.woodlandsspa.co.za
"MOUNT WOLSELEY HOTEL, Spa & Golf Resort, Tullow, Co. Carlow, Ireland","Tullow, Ireland",https://www.facebook.com/mountwolseleyhotel,https://www.instagram.com/mountwolseley/,Wolseley Spa,+353 599180116,,https://twitter.com/mountwolseley,https://www.mountwolseley.ie/
"Meliá Koh Samui, 83 Moo 5, Choeng Mon Beach, Koh Samui, Surat Thani, Thailand","Koh Samui, Thailand",https://www.facebook.com/meliakohsamui,https://www.instagram.com/meliakohsamui/,YHI SPA at Meliá Koh Samui,+66 77938899,,,https://www.melia.com/en/hotels/thailand/koh-samui/melia-koh-samui/services.htm?
"Sun Gardens Dubrovnik, Na moru 1, Orašac, Dubrovnik, Croatia","Dubrovnik, Croatia",https://www.facebook.com/yestobeautyspa,https://www.instagram.com/yes_to_beauty_/,Yes to BEAUTY SPA at Sun Gardens Dubrovnik,+385 20361970,,,https://www.dubrovniksungardens.com/en/resort-experience/experience/spa-centre-1
"Waldorf Astoria Cancun, Carr Federal Libre 307 Cancun-Tulum, Cancun, ROO, Mexico","Cancun, Mexico",https://www.facebook.com/WaldorfAstoriaCancun/,https://www.instagram.com/waldorfastoriacancun/?hl=en,Waldorf Astoria Spa Cancun,+52 9984320350,,,https://www.hilton.com/en/hotels/cunwawa-waldorf-astoria-cancun/spa/
"Imerovigli, 847 00, Greece","Santorini, Greece",https://www.facebook.com/divinecaveexperiencesantorini,https://www.instagram.com/divinecaveexperience/,Wellness Cave,+30 2286024654,,,https://www.divinesuites.com/wellness-cave-area/
Meliá Ho Tram Beach Resort,"Ho Tram, Vietnam",https://www.facebook.com/MeliaHoTramBeachResort/,https://www.instagram.com/meliahotrambeachresort/,YHI Spa by Meliá Ho Tram Beach Resort,+84 2543789000,,,https://www.melia.com/en/hotels/vietnam/vung-tau/melia-ho-tram-beach-resort/breeza-beach-club.htm
"Laboratoires Multaler, Argenteuil, France","Argenteuil, France",https://www.facebook.com/YonKaFrance/,https://www.instagram.com/yonkafr/?hl=fr,YON-KA  Beauty Products,+33 141195656,,,https://www.yonka.com/
"Hotel Riu Garoe, Calle Dr. Celestino Gonzàlez Padrón 3, Puerto de la Cruz, Santa Cruz de Tenerife, Spain","Santa Cruz de Tenerife, Spain",https://www.facebook.com/spawellplus,https://www.instagram.com/spawellplus/,Wellness Center Riu Garoé,+34 625722226,,,https://spawellplus.es/en/riu-garoe-spa/
