description,url
" Occupying a premium spot right on the waterfront, across the river from Manhattan, is the city’s best spa hotel — the W Hoboken.  The hotel is perfectly located for guests who enjoy both work and play or need both luxury and event spaces.   The views of Manhattan from the pet-friendly guest rooms and suites are splendid. This hotel location is just steps away from fine and casual dining, nightlife and worth-seeing cultural attractions. For those in the mood to explore, this hotel offers close proximity to the PATH and NY Waterway Ferry. Spa and Fitness Enthusiasts appreciate FIT, the 1500+…
 ",https://www.spaindex.com/listings/jordan-spa-sunday-river/
" For almost two centuries the Congress Hall Hotel has offered hospitality to locals and visitors alike. Set amidst a sweeping lawn overlooking the Atlantic Ocean, Congress Hall Cape May NJ accommodations offer a vibrant atmosphere and modern-day comforts within the grand serenity of this lovingly renovated nineteenth-century hostelry. The guest room accommodations, which range from doubles to luxurious suites, you’ll find state of the art amenities in an environment of timeless calm. Congress Hall’s L-shaped design, a tradition among Cape May hotels, affords many guest rooms uninterrupted views of the beach. Sea Spa is a haven of healthy indulgence and…
 ",https://www.spaindex.com/listings/well-spa-and-salon-at-the-pfister-hotel/
" Sierra Grande Ted Turner Retreat located in Truth or Consequences, NM, offers New Mexico travel at its finest. The Hotel at Sierra Grande provides a relaxing New Mexico vacation destination with rustic charm and timeless elegance infused into each room. The Spa offers visitors the finest holistic spa treatments designed to melt away stress and tension. The ancient restorative private Hot Springs honor the legendary healing traditions first established by the region’s Native Americans. Join us for an unforgettable experience as unique as this region of Southern New Mexico. With ancient hot springs, fishing and boating at Elephant Butte Lake…
 ",https://www.spaindex.com/listings/the-edgewater-hotel-and-spa/
" In one of Santa Fe’s most historic neighborhoods, designers Ira and Sylvia Seret transformed a neglected cluster of traditional adobe buildings into a unique hotel. As internationally-known importers of exotic antiques, rugs, textiles and architectural elements, the Serets conceived the hotel as a showcase for their combined creative talents.  From its 1996 opening as “Serets’ 1001 Nights”, the 24-suite Inn of the Five Graces hotel has been a magical retreat, brimming with the most exquisite of the Serets’ treasures, collected on travels through Central and South Asia. Sylvia Seret’s glorious, one-of-a-kind tile mosaics adorn the suites’ kitchens and bathrooms, while…
 ",https://www.spaindex.com/listings/spa-on-the-hill-dc/
" The Flanders Hotel is a nationally registered historic landmark located just steps from the beach and the boardwalk in Ocean City. The hotel was developed after World War I with the help of local business owners and prominent citizens of Ocean City, and is named in memory of the fallen Allied Troops from the Battle of Flanders Field, Belgium, 1914.  The grand opening was in 1923 and the hotel became known as the Jewel of the Southern Jersey Shore. The Flanders is a year-round resort destination for guests.  All-Suite accommodations range from Luxury to Penthouses.  The Flanders is the only…
 ",https://www.spaindex.com/listings/adagio-day-spa-anchorage/
" The New Buffalo Inn — on the Southwest side of Lake Michigan — is perfectly situated for visiting local Art Galleries, wandering the Lake Michigan Shore Wine Trail, the Warren Dunes State Park, Galien River Park, or to enjoy the Beach, Kayaking, Biking, Shopping, and Dining Options. Or make a short trip into the Chicago Metro area, and have fun at local casinos. Guest rooms and suites, and a few private separate cottages, feature fireplaces, Jacuzzi or Bain ultra-jetted tubs. Full living rooms, kitchens and outdoor decks.  Two (2) pet-friendly cottages are available. Enjoy garden firepits,   and the popular seasonal…
 ",https://www.spaindex.com/listings/icicle-village-resort-spa-leavenworth/
" Channeling ancient Rome’s opulence, Caesars Atlantic City  promises routinely spectacular dining, entertainment and accommodations with thrilling casino action.  Our Atlantic City hotel is the perfect getaway destination for casino action and indulgent luxury. Caesars features the largest gaming floor of any hotel in Atlantic City. If you get a thrill from casino table games or high limit slots, Caesars has the best games for you. The freshly remodeled casino offers 135 table games and a variety of slots reels and video poker. During your Caesars getaway, all your senses will be dazzled by endless entertainment – and your taste buds…
 ",https://www.spaindex.com/listings/semiahmoo-golf-resort-spa/
" Hotel SoJo is a contemporary hotel operating in connection with SoJo Spa Club, a multi-floor spa complex with a variety of saunas, pools, soaking baths, and therapy rooms.  Treatments include Massage, Acupressure, and Body Scrubs.   The Sauna variety includes Charcoal, Infrared, Himalayan Salt, Dry Sauna, Clay Sauna, and more.  Outdoor pools and baths include Hydrotherapy Pool, Waterfall Pool, Infinity Pool, and Silk Bath.  Specialty services include Volcanic Sand Baths and Korean Body Scrubs. Dining available in the SoJo Spa Club, featuring sandwiches, salads, beverages and sweet treats. Hotel guests may choose between guest rooms or suites, and enjoy marble spa-style…
 ",https://www.spaindex.com/listings/sleeping-lady-mountain-resort-washington/
" The Hotel Santa Fe is on a 3 acre property in the  Santa Fe Railyard district — a 10 minute walk from the historic Santa Fe Plaza.  Amenities include a fitness center, pool, Jacuzzi, day spa,  large hacienda rooms and suites with fireplaces, and a personal butler for each room.   The Southwest style is on vibrant display throughout the traditional rooms and suites. Guests enjoy fine and casual dining at the hotels Restaurant Amaya, and a well stocked bar and lounge. The Chef’s create seasonal menus using the freshest of ingredients from Northern New Mexico and around the country. The Spa at…
 ",https://www.spaindex.com/listings/northern-quest-resort/
" Soaring Eagle Casino Resort & Spa offers lodging, spa services, and casino gaming in Michigan. Lodging To create a unique experience with each stay, a variety of accommodations are available. Guests can choose a unique parlor room or a one-bedroom suite. They can snuggle by the fireplace or share a toast at the wet bar. Soaring Eagle’s rooms have been designed to create a memorable experience: terra cotta terrazzo flooring, hallways with imported Irish carpeting, custom wall coverings in subtle shadings, solid brass fixtures, original stained glass artwork and cherry woodwork hand carved in New Mexico. Spa and Swimming Pool…
 ",https://www.spaindex.com/listings/tulalip-resort-casino-spa-seattle/
" The Amway Grand Plaza wants guests’ every stay to be marked by a memorable moment. Whether it’s a stroll through the Pantlind Lobby, the great view from its Glass Tower rooms, the classical architecture, or a bite of the Forbidden Apple at The 1913 Room. The Amway Grand Plaza is much more than a hotel. It’s a destination. The Spa and Salon at the Amway Grand Plaza offers exclusive treatments in the spa, salon or as an in-room service that transforms your guest room into a private spa, or a special event to indulge your party guests. The Spa and…
 ",https://www.spaindex.com/listings/karas-beauty-barn-bellingham/
